437 7.62001e-07
438 1.07527e-05
439 1.74414e-05
440 1.9558e-05
441 4.14867e-05
442 0.000107019
443 0.00013987
444 0.000310304
445 0.000450597
446 0.000534332
447 0.000908559
448 0.00130539
449 0.00157065
450 0.00258623
451 0.00346042
452 0.00477563
453 0.00595241
454 0.00789298
455 0.0100808
456 0.0131736
457 0.0158717
458 0.0186098
459 0.0231786
460 0.0289181
461 0.0345684
462 0.0405253
463 0.0468786
464 0.0544095
465 0.061327
466 0.0702792
467 0.0769966
468 0.0833415
469 0.0886224
470 0.0923654
471 0.0956205
472 0.0974729
473 0.0987414
474 0.0973834
475 0.095754
476 0.0917629
477 0.085958
478 0.0801634
479 0.072573
480 0.0658504
481 0.0580388
482 0.0514987
483 0.0442729
484 0.0372772
485 0.0313913
486 0.0256703
487 0.0202449
488 0.0164625
489 0.0131255
490 0.00977215
491 0.00716831
492 0.00542071
493 0.00364804
494 0.0023915
495 0.00122936
496 0.000710354
497 0.000480907
498 0.000302768
499 0.000165185
500 4.69054e-05
501 6.08754e-05
502 3.91161e-05
503 2.54847e-05
504 1.07527e-05
505 5.50334e-06
506 1.1684e-05
507 4.06401e-06
508 3.21734e-06
509 1.00753e-05
