497 4.93403e-06
498 7.70008e-06
499 4.56772e-05
500 7.56552e-05
501 7.70008e-05
502 0.000133593
503 0.000187942
504 0.000234666
505 0.000455426
506 0.000623482
507 0.000981648
508 0.00123037
509 0.00143924
510 0.00196898
511 0.0027022
512 0.00371645
513 0.0044635
514 0.00565597
515 0.00723075
516 0.00999814
517 0.0122026
518 0.0154445
519 0.0187695
520 0.0216261
521 0.0256686
522 0.0301054
523 0.0343677
524 0.0402912
525 0.0461951
526 0.0521007
527 0.058445
528 0.0650261
529 0.0709025
530 0.0756548
531 0.0799102
532 0.0836191
533 0.0851295
534 0.0865984
535 0.086802
536 0.0864049
537 0.0848122
538 0.0825313
539 0.07962
540 0.0747205
541 0.0703766
542 0.0648315
543 0.059538
544 0.0539412
545 0.048813
546 0.0435284
547 0.0377714
548 0.0326293
549 0.0285824
550 0.02442
551 0.0198198
552 0.015861
553 0.013226
554 0.0113777
555 0.00902651
556 0.00702023
557 0.00569836
558 0.00436213
559 0.00321602
560 0.00228535
561 0.00165178
562 0.00115382
563 0.000853737
564 0.000595822
565 0.000436213
566 0.000319964
567 0.00017755
568 0.000102045
569 0.000101671
570 4.85927e-05
571 1.3606e-05
572 3.76033e-05
573 1.56992e-06
