649 5.59305e-05
650 0.000240718
651 0.000742444
652 0.00138673
653 0.00305651
654 0.00598601
655 0.0110052
656 0.0163757
657 0.0252449
658 0.0351601
659 0.0429242
660 0.0539594
661 0.0669944
662 0.0899832
663 0.111913
664 0.128624
665 0.147634
666 0.159726
667 0.167766
668 0.167821
669 0.154845
670 0.135183
671 0.112204
672 0.100964
673 0.0768864
674 0.0545238
675 0.036505
676 0.029466
677 0.0211884
678 0.0155771
679 0.00963478
680 0.00711008
681 0.00482867
682 0.00359871
683 0.000832778
684 5.33555e-05
