487 8.92996e-06
488 1.9768e-05
489 3.04535e-05
490 8.22778e-05
491 9.34211e-05
492 0.000149367
493 0.000262022
494 0.000394368
495 0.000519312
496 0.000912077
497 0.00122318
498 0.00178996
499 0.00214517
500 0.00262686
501 0.00318716
502 0.00413404
503 0.00542316
504 0.00697453
505 0.00900239
506 0.0116625
507 0.0144361
508 0.0172655
509 0.021209
510 0.0255443
511 0.030113
512 0.035053
513 0.0400284
514 0.0457561
515 0.0520298
516 0.0572355
517 0.0624084
518 0.0669054
519 0.073212
520 0.0782706
521 0.082036
522 0.085663
523 0.0892185
524 0.0893661
525 0.0892348
526 0.0887636
527 0.0859864
528 0.0824696
529 0.0781528
530 0.0721073
531 0.0680922
532 0.0619158
533 0.0552436
534 0.0506204
535 0.0444704
536 0.0385735
537 0.0328679
538 0.0281378
539 0.0232515
540 0.0186978
541 0.0152979
542 0.0120948
543 0.00941577
544 0.00723311
545 0.00580661
546 0.00435034
547 0.00336263
548 0.00219784
549 0.00157992
550 0.00112021
551 0.000705009
552 0.000606016
553 0.000340331
554 0.000288354
555 0.00018295
556 0.000122195
557 0.000162113
558 5.50299e-05
559 4.90766e-05
560 3.67884e-05
561 1.40437e-05
562 1.83179e-06
