518 1.34128e-05
519 1.44773e-05
520 1.65353e-05
521 4.66253e-05
522 0.000100135
523 0.000148676
524 0.000163011
525 0.000204385
526 0.000312397
527 0.000350222
528 0.000540485
529 0.000641116
530 0.000798237
531 0.00103037
532 0.00141686
533 0.00179589
534 0.0021547
535 0.00275601
536 0.00362195
537 0.00432899
538 0.00567012
539 0.00690247
540 0.00816284
541 0.00964002
542 0.0116949
543 0.0138897
544 0.0162478
545 0.0180132
546 0.0213538
547 0.0241531
548 0.0282507
549 0.0318195
550 0.0346089
551 0.038309
552 0.0425403
553 0.0462905
554 0.0489795
555 0.0530413
556 0.054165
557 0.0569165
558 0.0594752
559 0.0623701
560 0.0628065
561 0.0642221
562 0.0639586
563 0.0659018
564 0.0656621
565 0.0663695
566 0.0647236
567 0.0641082
568 0.0621751
569 0.0599627
570 0.0594164
571 0.0566799
572 0.0542049
573 0.0519218
574 0.0497983
575 0.0464515
576 0.04307
577 0.0393315
578 0.0361986
579 0.0327324
580 0.0292552
581 0.0268571
582 0.0227222
583 0.0196776
584 0.0166976
585 0.0140961
586 0.0114293
587 0.00885945
588 0.00718428
589 0.00559561
590 0.00454792
591 0.0032427
592 0.00242601
593 0.00155908
594 0.00123021
595 0.000781347
596 0.000575543
597 0.00028692
598 0.000132354
599 7.00445e-05
600 4.66253e-05
601 4.60576e-05
602 3.31416e-05
603 3.26448e-06
