#N	diff_deviation_potential
            335	        12.8439
            336	        12.3889
            337	        11.9438
            338	        11.5089
            339	        11.0839
            340	        10.6691
            341	        10.2642
            342	         9.8694
            343	        9.48463
            344	         9.1099
            345	        8.74521
            346	        8.39057
            347	        8.04596
            348	         7.7114
            349	        7.38687
            350	        7.07193
            351	        6.76445
            352	        6.46445
            353	        6.17192
            354	        5.88686
            355	        5.60927
            356	        5.33916
            357	        5.07651
            358	        4.82134
            359	        4.57364
            360	        4.33341
            361	        4.10066
            362	        3.87537
            363	        3.65756
            364	        3.44721
            365	        3.24434
            366	        3.04895
            367	        2.86102
            368	        2.68056
            369	        2.50758
            370	        2.34207
            371	        2.18403
            372	        2.03346
            373	        1.89036
            374	        1.75474
            375	        1.62579
            376	          1.502
            377	        1.38337
            378	         1.2699
            379	        1.16159
            380	        1.05843
            381	       0.960438
            382	       0.867604
            383	       0.779928
            384	       0.697411
            385	       0.620054
            386	       0.547856
            387	       0.480816
            388	       0.418936
            389	       0.362215
            390	       0.310654
            391	       0.264251
            392	       0.223008
            393	       0.186923
            394	       0.155998
            395	       0.130232
            396	       0.109625
            397	      0.0941774
            398	      0.0838887
            399	      0.0787592
            400	      0.0785425
            401	       0.081797
            402	      0.0885229
            403	      0.0987201
            404	       0.112389
            405	       0.129528
            406	        0.15014
            407	       0.174222
            408	       0.201776
            409	       0.232801
            410	       0.267297
            411	       0.305265
            412	       0.346704
            413	       0.391615
            414	       0.439996
            415	       0.491849
            416	       0.547174
            417	       0.605969
            418	       0.668236
            419	       0.733975
            420	       0.803184
            421	       0.875865
            422	       0.952018
            423	        1.03164
            424	        1.11474
            425	        1.20075
            426	        1.28911
            427	        1.37982
            428	        1.47287
            429	        1.56828
            430	        1.66603
            431	        1.76613
            432	        1.86857
            433	        1.97337
            434	        2.08051
            435	           2.19
            436	        2.30184
            437	        2.41603
            438	        2.53256
            439	        2.65144
            440	        2.77267
            441	        2.89625
            442	        3.02218
            443	        3.15045
            444	        3.28107
            445	        3.41404
            446	        3.54936
            447	        3.68702
            448	        3.82703
            449	        3.96939
            450	         4.1141
            451	        4.26121
            452	        4.41074
            453	        4.56269
            454	        4.71705
            455	        4.87383
            456	        5.03303
            457	        5.19465
            458	        5.35868
            459	        5.52514
            460	        5.69401
            461	        5.86529
            462	          6.039
            463	        6.21512
            464	        6.39366
            465	        6.57462
            466	        6.75799
            467	        6.94378
            468	        7.13199
            469	        7.32262
            470	        7.51566
            471	        7.71112
            472	          7.909
            473	        8.10868
            474	        8.30933
            475	        8.51094
            476	        8.71352
            477	        8.91707
            478	        9.12158
            479	        9.32706
            480	        9.53351
            481	        9.74093
            482	        9.94931
            483	        10.1587
            484	         10.369
            485	        10.5803
            486	        10.7925
            487	        11.0057
            488	        11.2199
            489	        11.4351
            490	        11.6512
            491	        11.8683
            492	        12.0863
            493	        12.3054
            494	        12.5253
            495	        12.7463
            496	        12.9682
            497	        13.1913
            498	        13.4155
            499	        13.6408
            500	        13.8673
            501	        14.0949
            502	        14.3236
            503	        14.5535
            504	        14.7845
            505	        15.0163
            506	        15.2485
            507	        15.4812
            508	        15.7143
            509	         15.948
            510	        16.1821
            511	        16.4167
            512	        16.6518
            513	        16.8874
            514	        17.1234
            515	        17.3594
            516	        17.5953
            517	        17.8311
            518	        18.0667
            519	        18.3023
            520	        18.5378
            521	        18.7732
            522	        19.0084
            523	        19.2436
            524	        19.4787
            525	        19.7128
            526	        19.9459
            527	        20.1778
            528	        20.4085
            529	        20.6382
            530	        20.8667
            531	        21.0941
            532	        21.3204
            533	        21.5455
            534	        21.7696
            535	        21.9925
            536	        22.2133
            537	         22.432
            538	        22.6484
            539	        22.8625
            540	        23.0744
            541	         23.284
            542	        23.4914
            543	        23.6965
            544	        23.8994
            545	        24.1001
            546	        24.2985
            547	        24.4946
            548	         24.686
            549	        24.8717
            550	        25.0517
            551	        25.2261
            552	        25.3947
            553	        25.5577
            554	         25.715
            555	        25.8666
            556	        26.0125
            557	        26.1527
            558	        26.2873
            559	        26.4161
            560	        26.5393
            561	        26.6568
            562	        26.7686
            563	        26.8747
            564	        26.9749
            565	        27.0676
            566	        27.1528
            567	        27.2305
            568	        27.3007
            569	        27.3634
            570	        27.4186
            571	        27.4662
            572	        27.5064
            573	        27.5391
            574	        27.5642
            575	        27.5819
            576	         27.592
            577	        27.5947
            578	        27.5898
            579	        27.5774
            580	        27.5575
            581	        27.5302
            582	        27.4953
            583	        27.4531
            584	         27.404
            585	        27.3479
            586	        27.2849
            587	        27.2148
            588	        27.1379
            589	        27.0539
            590	         26.963
            591	        26.8651
            592	        26.7603
            593	        26.6485
            594	        26.5298
            595	         26.404
            596	        26.2713
            597	        26.1317
            598	        25.9851
            599	        25.8305
            600	        25.6651
            601	         25.489
            602	        25.3022
            603	        25.1047
            604	        24.8965
            605	        24.6775
            606	        24.4477
            607	        24.2073
            608	        23.9561
            609	        23.6942
            610	        23.4216
            611	        23.1382
            612	        22.8441
            613	        22.5393
            614	        22.2237
            615	        21.8974
            616	        21.5604
            617	        21.2127
            618	        20.8542
            619	        20.4851
            620	        20.1057
            621	        19.7159
            622	        19.3158
            623	        18.9053
            624	        18.4844
            625	        18.0532
            626	        17.6116
            627	        17.1597
            628	        16.6974
            629	        16.2247
            630	        15.7417
            631	        15.2483
            632	        14.7445
            633	        14.2304
            634	        13.7059
            635	        13.1711
            636	        12.6347
            637	        12.0983
            638	         11.562
            639	        11.0257
            640	        10.4895
            641	        9.95341
            642	        9.41735
            643	        8.88135
            644	        8.34541
            645	        7.80953
            646	        7.29048
            647	        6.79155
            648	        6.31275
            649	        5.85408
            650	        5.41554
            651	        4.99681
            652	        4.59427
            653	        4.20793
            654	        3.83777
            655	        3.48381
            656	        3.14605
            657	        2.82441
            658	        2.51784
            659	        2.22633
            660	        1.94989
            661	        1.68851
            662	        1.44219
            663	        1.21199
            664	        1.01069
            665	       0.838282
            666	        0.69477
            667	       0.580155
            668	        0.47448
            669	       0.377084
            670	       0.287969
            671	       0.207133
            672	       0.134577
            673	      0.0703006
            674	      0.0157677
            675	              0
            676	      0.0229976
            677	      0.0845433
            678	       0.157696
            679	       0.242455
            680	       0.338822
            681	       0.446795
            682	       0.566375
            683	       0.703166
            684	       0.871227
            685	        1.07056
            686	        1.30116
            687	        1.56303
            688	        1.85618
            689	        2.18059
            690	        2.53627
            691	        2.92323
            692	         3.3466
            693	        3.80898
            694	        4.31037
            695	        4.85077
            696	        5.43017
            697	        6.04857
            698	        6.70447
            699	        7.39565
            700	        8.12211
            701	        8.88386
            702	         9.6809
            703	        10.5132
            704	        11.3808
            705	        12.2837
            706	        13.2219
            707	        14.1953
            708	        15.2041
            709	        16.2481
            710	        17.3274
            711	        18.4485
            712	        19.6143
            713	        20.8249
            714	        22.0803
            715	        23.3804
            716	        24.7253
            717	         26.115
            718	        27.5343
            719	        28.9801
            720	        30.4523
            721	          32.02
