463 3.41109e-06
464 6.18757e-06
465 1.07093e-05
466 1.97526e-05
467 1.9356e-05
468 2.94306e-05
469 4.53755e-05
470 6.10824e-05
471 7.84552e-05
472 0.000126369
473 0.000156593
474 0.000182295
475 0.000312155
476 0.000512695
477 0.000734496
478 0.000989535
479 0.00131565
480 0.00187507
481 0.00275283
482 0.00366359
483 0.00459094
484 0.00596275
485 0.0075413
486 0.0094082
487 0.0117155
488 0.0146532
489 0.0177359
490 0.0220087
491 0.0269672
492 0.0320253
493 0.0371394
494 0.0434238
495 0.0494675
496 0.0572906
497 0.0635795
498 0.0696199
499 0.0747243
500 0.0802823
501 0.0853623
502 0.0899739
503 0.0929141
504 0.0948516
505 0.0943467
506 0.0923105
507 0.0897739
508 0.0865156
509 0.0816284
510 0.0764334
511 0.0712781
512 0.0640404
513 0.0574927
514 0.0506585
515 0.0436467
516 0.0375617
517 0.0318695
518 0.0259867
519 0.0206425
520 0.0167927
521 0.0132647
522 0.0104768
523 0.00822843
524 0.00641865
525 0.00492332
526 0.00344735
527 0.00240665
528 0.00180558
529 0.00141513
530 0.000864197
531 0.000498654
532 0.000354833
533 0.000199033
534 0.000168096
535 9.85251e-05
536 0.000100032
537 7.82965e-05
538 4.87866e-05
539 3.37936e-05
540 3.22864e-05
541 1.74521e-05
542 7.85345e-06
543 1.58656e-07
