626 8.34467e-06
627 2.33075e-05
628 4.5464e-05
629 0.000101862
630 0.00027969
631 0.000615491
632 0.000701432
633 0.00102639
634 0.00170183
635 0.0028816
636 0.00430518
637 0.00682632
638 0.0110641
639 0.0152339
640 0.019633
641 0.0264241
642 0.0378021
643 0.0462911
644 0.0554572
645 0.0707166
646 0.0879112
647 0.106825
648 0.120213
649 0.133616
650 0.147328
651 0.152091
652 0.152122
653 0.144394
654 0.135914
655 0.124297
656 0.106246
657 0.0861783
658 0.0706818
659 0.0534967
660 0.0360848
661 0.0203298
662 0.0106022
663 0.00486657
664 0.0033722
665 0.00135433
666 0.000864009
667 4.20111e-05
668 3.12685e-05
