454 3.06515e-06
455 1.06474e-05
456 1.0486e-05
457 1.66163e-05
458 1.42771e-05
459 3.30713e-06
460 1.66163e-05
461 2.07301e-05
462 4.78324e-05
463 5.99317e-05
464 0.000127768
465 0.000193266
466 0.000234887
467 0.000282639
468 0.000445576
469 0.000756527
470 0.00102094
471 0.00138036
472 0.00177658
473 0.00270217
474 0.00336085
475 0.00456207
476 0.00600793
477 0.00711001
478 0.00903259
479 0.0117605
480 0.0152008
481 0.0190422
482 0.0231992
483 0.028363
484 0.0340204
485 0.0397568
486 0.0456323
487 0.0517932
488 0.0593429
489 0.0669892
490 0.0736149
491 0.079251
492 0.0824037
493 0.0882145
494 0.091864
495 0.0939565
496 0.0946931
497 0.0939748
498 0.0916357
499 0.0893879
500 0.0856982
501 0.0807081
502 0.0745598
503 0.0697698
504 0.0629667
505 0.055991
506 0.0480943
507 0.0406611
508 0.0339846
509 0.0278555
510 0.0236753
511 0.0195519
512 0.015782
513 0.0121036
514 0.00954374
515 0.00770796
516 0.00587589
517 0.00420062
518 0.00261804
519 0.00186498
520 0.0013969
521 0.000795728
522 0.000434041
523 0.000273927
524 0.000223433
525 0.000164792
526 6.57393e-05
527 6.75139e-05
528 3.54105e-05
529 2.49245e-05
530 7.34022e-06
531 2.58118e-06
