477 1.55658e-07
478 3.96929e-06
479 7.86075e-06
480 3.37e-05
481 6.59991e-05
482 0.000102735
483 0.000220957
484 0.000355135
485 0.000604811
486 0.000735097
487 0.00115903
488 0.0014572
489 0.00178229
490 0.00239356
491 0.00303526
492 0.00425523
493 0.00530071
494 0.00662669
495 0.00871772
496 0.0109231
497 0.0136652
498 0.0169179
499 0.0209642
500 0.0255987
501 0.0295264
502 0.0345216
503 0.0406748
504 0.0467606
505 0.0524658
506 0.0579463
507 0.0641566
508 0.0690381
509 0.0741123
510 0.0788206
511 0.0825044
512 0.0876808
513 0.0903191
514 0.0908452
515 0.0921128
516 0.0909383
517 0.088995
518 0.0843287
519 0.0779854
520 0.0741331
521 0.0683901
522 0.0616706
523 0.0555241
524 0.0498567
525 0.0423028
526 0.0366164
527 0.0320458
528 0.0268528
529 0.0215613
530 0.0171753
531 0.0134651
532 0.0106659
533 0.00887299
534 0.0066916
535 0.00498278
536 0.00348628
537 0.00239387
538 0.00167683
539 0.00114961
540 0.000834484
541 0.000477248
542 0.000253879
543 0.000103046
544 6.33529e-05
545 3.87589e-05
546 2.64619e-05
547 2.10139e-05
548 7.62726e-06
