601 1.42137e-05
602 6.54911e-05
603 0.000115509
604 0.000143936
605 0.000269251
606 0.00040761
607 0.000483176
608 0.000733176
609 0.00113944
610 0.00115428
611 0.00117308
612 0.00151259
613 0.00180658
614 0.00193406
615 0.0022697
616 0.00310705
617 0.00426564
618 0.00554317
619 0.00750736
620 0.00903858
621 0.0111693
622 0.0141924
623 0.0170996
624 0.020121
625 0.0265307
626 0.033283
627 0.041974
628 0.051512
629 0.0633801
630 0.0748545
631 0.090579
632 0.10515
633 0.11407
634 0.124814
635 0.13356
636 0.1409
637 0.143722
638 0.139428
639 0.127178
640 0.11305
641 0.0961576
642 0.0812914
643 0.0658904
644 0.0461918
645 0.031991
646 0.0206716
647 0.0132165
648 0.00753165
649 0.00431197
650 0.00228769
651 0.000802805
652 0.000259355
653 9.47281e-05
654 4.93882e-05
