503 9.21193e-06
504 2.34685e-05
505 3.3046e-05
506 2.74165e-05
507 4.48899e-05
508 3.42889e-05
509 5.46136e-05
510 5.59296e-05
511 4.24041e-05
512 9.29967e-05
513 0.000124361
514 0.000217577
515 0.000330314
516 0.000486405
517 0.000721528
518 0.000909496
519 0.00121956
520 0.00165691
521 0.00211107
522 0.00270304
523 0.00348869
524 0.00423435
525 0.00533444
526 0.00666067
527 0.0087324
528 0.0107476
529 0.0134737
530 0.0169219
531 0.0207062
532 0.0243278
533 0.0282148
534 0.0319776
535 0.0366176
536 0.0412551
537 0.0471826
538 0.0523955
539 0.056682
540 0.0613863
541 0.0664158
542 0.0704331
543 0.0747229
544 0.0775406
545 0.0819962
546 0.0832566
547 0.0834261
548 0.0820978
549 0.0811864
550 0.0794969
551 0.0775449
552 0.0729473
553 0.069136
554 0.0647897
555 0.0604029
556 0.0547726
557 0.0503026
558 0.0451587
559 0.0405843
560 0.0352025
561 0.0299549
562 0.0254263
563 0.0215604
564 0.0171214
565 0.014609
566 0.0122068
567 0.0099282
568 0.00805532
569 0.00666856
570 0.00549368
571 0.00429305
572 0.00344124
573 0.00262504
574 0.00193641
575 0.00140328
576 0.000930917
577 0.00052391
578 0.00041695
579 0.00031189
580 0.000163841
581 8.24687e-05
582 6.86508e-05
583 3.14375e-05
584 3.86024e-05
585 2.36878e-05
586 1.44759e-05
587 8.18838e-06
588 9.57749e-06
