-33050 1.15741e-05
-31250 1.15741e-05
-29900 1.15741e-05
-29450 1.15741e-05
-29225 1.15741e-05
-28775 3.47222e-05
-28550 1.15741e-05
-28325 4.62963e-05
-28100 2.31481e-05
-27650 1.15741e-05
-27425 1.15741e-05
-26975 3.47222e-05
-26750 1.15741e-05
-26525 1.15741e-05
-26300 5.78704e-05
-26075 2.31481e-05
-25850 6.94444e-05
-25625 4.62963e-05
-25400 2.31481e-05
-25175 2.31481e-05
-24950 2.31481e-05
-24725 8.10185e-05
-24500 9.25926e-05
-24275 8.10185e-05
-24050 0.000115741
-23825 8.10185e-05
-23600 9.25926e-05
-23375 6.94444e-05
-23150 9.25926e-05
-22925 0.000173611
-22700 0.000138889
-22475 0.000219907
-22250 0.000208333
-22025 0.000300926
-21800 0.000231481
-21575 0.000277778
-21350 0.000173611
-21125 0.000196759
-20900 0.000300926
-20675 0.000196759
-20450 0.000324074
-20225 0.000474537
