298 9.61031e-06
299 4.43553e-06
300 3.74556e-05
301 0.000106453
302 0.000206991
303 0.000309008
304 0.000485936
305 0.00107734
306 0.0017646
307 0.00248932
308 0.00363159
309 0.00536501
310 0.00807931
311 0.011452
312 0.0162725
313 0.022441
314 0.0297425
315 0.0391541
316 0.0495021
317 0.0592967
318 0.0710358
319 0.0813951
320 0.0945746
321 0.10518
322 0.113428
323 0.121418
324 0.124891
325 0.125238
326 0.122767
327 0.116996
328 0.111993
329 0.100535
330 0.0916653
331 0.0804054
332 0.0686571
333 0.0553124
334 0.0434567
335 0.0346227
336 0.0261537
337 0.0192722
338 0.013966
339 0.0100094
340 0.00670356
341 0.00413576
342 0.00235551
343 0.00139645
344 0.000673214
345 0.000214384
346 6.40687e-05
347 9.24068e-06
348 8.74784e-06
349 1.44155e-05
350 2.14384e-05
351 1.97134e-06
